ID,Prob1
94641,0.1965214245
94642,0.7026245912
94643,0.2909378163
94644,0.4273532576
94645,0.2171474142
94646,0.0989587966
94647,0.3067286482
94648,0.2030424641
94649,0.7363415324
94650,0.3911806281
94651,0.1267000867
94652,0.6595033060
94653,0.3805277318
94654,0.1886250940
94655,0.6705042214
94656,0.3145019977
94657,0.6717132288
94658,0.0699982167
94659,0.1023291734
94660,0.0839423760
94661,0.1140729970
94662,0.2439642070
94663,0.4130365220
94664,0.1336406002
94665,0.1108617734
94666,0.9087562086
94667,0.1503607695
94668,0.1338704778
94669,0.4333246748
94670,0.3886803049
94671,0.2100811937
94672,0.2496869927
94673,0.3263685060
94674,0.2055634900
94675,0.2128902849
94676,0.1048585551
94677,0.6751087758
94678,0.1274088830
94679,0.2835285562
94680,0.2111838849
94681,0.0860252416
94682,0.6463623119
94683,0.5790031964
94684,0.2172887939
94685,0.7439371268
94686,0.1618915669
94687,0.2038557649
94688,0.0816258252
94689,0.1109180231
94690,0.2370529138
94691,0.1279157126
94692,0.1218148991
94693,0.3377880211
94694,0.2142612476
94695,0.1365373019
94696,0.1840264707
94697,0.2830655728
94698,0.1366294307
94699,0.1449411514
94700,0.1721774311
94701,0.1555881092
94702,0.7389386083
94703,0.2598485129
94704,0.1196296161
94705,0.2813888945
94706,0.5512369386
94707,0.2544644229
94708,0.4234650507
94709,0.2916694857
94710,0.2956694922
94711,0.6128417714
94712,0.1789251897
94713,0.3372588925
94714,0.0990326972
94715,0.2305794831
94716,0.1034023062
94717,0.1403917660
94718,0.8970275681
94719,0.4124915927
94720,0.2024748027
94721,0.2082633234
94722,0.5302447496
94723,0.2332224538
94724,0.1431704240
94725,0.1047963829
94726,0.4966203437
94727,0.5903649889
94728,0.2424529024
94729,0.8607826446
94730,0.1571059477
94731,0.0833303144
94732,0.1285150047
94733,0.1090964278
94734,0.3438864004
94735,0.3283221639
94736,0.1846906677
94737,0.1229197694
94738,0.7588244087
94739,0.2154146971
94740,0.1556224426
94741,0.5088719562
94742,0.7293900517
94743,0.1285370709
94744,0.7187539010
94745,0.7061038112
94746,0.3126225575
94747,0.3823265991
94748,0.6311750184
94749,0.1439874580
94750,0.3712133270
94751,0.7737339529
94752,0.1008187644
94753,0.0923929886
94754,0.7603034242
94755,0.1372469004
94756,0.1445948372
94757,0.3251781009
94758,0.6432208995
94759,0.2926150962
94760,0.1577226869
94761,0.0804674820
94762,0.0909849591
94763,0.1701942998
94764,0.4113662700
94765,0.1847722639
94766,0.1667198993
94767,0.7634487378
94768,0.6337224985
94769,0.1151343087
94770,0.3470199164
94771,0.0934206806
94772,0.1531353949
94773,0.6863157333
94774,0.1204010227
94775,0.1037074832
94776,0.1421833744
94777,0.1439679037
94778,0.7522456352
94779,0.4970456163
94780,0.1233595088
94781,0.7171691049
94782,0.3905169074
94783,0.1185623218
94784,0.0835042359
94785,0.6890216293
94786,0.5748683649
94787,0.0792382117
94788,0.2400791800
94789,0.7137954299
94790,0.2170317685
94791,0.3039546266
94792,0.7818433407
94793,0.8750732357
94794,0.0771759483
94795,0.5663419330
94796,0.0997667478
94797,0.1061928722
94798,0.1130386290
94799,0.2403658888
94800,0.4635077391
94801,0.2101992450
94802,0.2020667602
94803,0.4992269584
94804,0.4915478883
94805,0.0972579190
94806,0.1313472391
94807,0.3847515827
94808,0.5452769767
94809,0.8949235669
94810,0.3271381134
94811,0.1515063696
94812,0.8374585778
94813,0.2823388506
94814,0.7247596677
94815,0.1025865509
94816,0.4433702364
94817,0.2041454185
94818,0.4752349608
94819,0.1936935558
94820,0.3247014269
94821,0.3565036874
94822,0.2858341089
94823,0.1642063172
94824,0.1015567263
94825,0.0810209991
94826,0.3904405369
94827,0.2092308604
94828,0.4091647662
94829,0.1994133284
94830,0.3615710322
94831,0.7909587871
94832,0.1339473228
94833,0.1017216852
94834,0.2550050848
94835,0.1444041678
94836,0.1544665029
94837,0.4239250072
94838,0.7502513931
94839,0.2745238764
94840,0.5182845199
94841,0.1599674217
94842,0.1799758909
94843,0.2912121028
94844,0.0927805224
94845,0.0849321664
94846,0.2241523720
94847,0.1968455527
94848,0.4990902069
94849,0.2479027921
94850,0.1229794508
94851,0.3104308678
94852,0.2634534023
94853,0.2035010399
94854,0.2916474927
94855,0.5686099004
94856,0.1112477173
94857,0.4511951999
94858,0.1789799773
94859,0.8650346007
94860,0.3908190879
94861,0.1204161352
94862,0.7006787837
94863,0.2153274870
94864,0.1321007763
94865,0.0830840291
94866,0.2571669649
94867,0.4924911610
94868,0.8494163606
94869,0.2831035458
94870,0.7062126134
94871,0.8996038915
94872,0.8815651418
94873,0.1069139938
94874,0.7903528737
94875,0.2232393838
94876,0.8032903738
94877,0.2227197564
94878,0.2311444157
94879,0.1921392449
94880,0.5084198823
94881,0.3859816423
94882,0.1201913477
94883,0.8156266691
94884,0.1173221012
94885,0.4338747280
94886,0.0922802264
94887,0.5709960282
94888,0.0946514325
94889,0.1467402030
94890,0.1377072439
94891,0.8766753869
94892,0.2804429890
94893,0.2411082758
94894,0.2570224263
94895,0.1690641284
94896,0.0760033504
94897,0.1101011453
94898,0.1955415396
94899,0.1633042098
94900,0.0761609229
94901,0.7507219882
94902,0.4850961708
94903,0.7885409055
94904,0.8366448708
94905,0.2185733921
94906,0.1287849417
94907,0.3469894084
94908,0.0908151049
94909,0.1194939525
94910,0.1798383798
94911,0.2506422080
94912,0.7570772800
94913,0.1514386362
94914,0.3363454816
94915,0.2697860613
94916,0.1466053535
94917,0.1472268332
94918,0.4759616067
94919,0.2255623436
94920,0.1251671808
94921,0.4746823595
94922,0.2303800215
94923,0.8038210981
94924,0.0895847379
94925,0.7091755640
94926,0.4302027932
94927,0.7265621248
94928,0.4287102414
94929,0.6416613338
94930,0.0692779605
94931,0.2932561576
94932,0.0973129936
94933,0.0740483588
94934,0.1203008001
94935,0.1582112123
94936,0.2348024019
94937,0.0806125291
94938,0.1897765889
94939,0.0967904437
94940,0.7174902889
94941,0.8870636710
94942,0.1090531459
94943,0.0959047257
94944,0.7332850543
94945,0.7516804978
94946,0.1996867718
94947,0.5170742543
94948,0.5577574115
94949,0.1066390426
94950,0.3998872697
94951,0.1265001808
94952,0.1439663025
94953,0.4506742963
94954,0.2961954749
94955,0.4066664425
94956,0.1110089784
94957,0.1964905291
94958,0.1187443078
94959,0.1197726449
94960,0.6484102947
94961,0.0838972311
94962,0.1331456724
94963,0.3832351033
94964,0.9202895131
94965,0.4967071163
94966,0.2819074025
94967,0.1743062433
94968,0.4543393829
94969,0.2489178201
94970,0.7756547635
94971,0.1089853489
94972,0.2238634434
94973,0.6015206736
94974,0.5299720442
94975,0.4688963232
94976,0.1392550136
94977,0.5185421703
94978,0.1740678608
94979,0.5691194506
94980,0.2649067421
94981,0.0809971325
94982,0.4098068826
94983,0.1043939774
94984,0.2258798685
94985,0.7210362393
94986,0.8599023326
94987,0.0788077597
94988,0.1788203066
94989,0.1579858450
94990,0.8859089948
94991,0.6321454083
94992,0.3693812981
94993,0.1679944115
94994,0.1493194373
94995,0.1178672446
94996,0.7931163598
94997,0.6468213840
94998,0.0753711025
94999,0.8770432486
95000,0.3327186959
95001,0.1610107796
95002,0.2655337371
95003,0.5061834573
95004,0.8364110742
95005,0.1566074646
95006,0.3056063570
95007,0.8336890426
95008,0.1393671514
95009,0.0932842419
95010,0.2368539978
95011,0.1155723273
95012,0.2806604613
95013,0.3625654187
95014,0.2258209974
95015,0.0801100536
95016,0.1745330527
95017,0.0984420787
95018,0.1417263283
95019,0.3092803822
95020,0.0932249145
95021,0.4147364270
95022,0.2773047203
95023,0.2434757222
95024,0.1280570511
95025,0.1444360769
95026,0.4696882377
95027,0.1067437699
95028,0.1849917141
95029,0.0942448377
95030,0.1495451848
95031,0.0866315442
95032,0.1330944823
95033,0.3567765721
95034,0.1536963759
95035,0.3556528198
95036,0.8129382895
95037,0.0789838039
95038,0.6653106700
95039,0.1860502830
95040,0.4586803682
95041,0.2083067721
95042,0.5903237160
95043,0.2232460927
95044,0.2054370687
95045,0.1466404953
95046,0.2183186415
95047,0.2200652502
95048,0.0820699541
95049,0.1714516204
95050,0.8450009969
95051,0.2844684487
95052,0.2517324611
95053,0.1787075029
95054,0.4036581367
95055,0.7514606903
95056,0.5194751600
95057,0.1739628286
95058,0.1996320068
95059,0.2696248565
95060,0.1758473768
95061,0.4421890916
95062,0.2370529138
95063,0.2876625946
95064,0.7551068400
95065,0.1545296863
95066,0.1625966153
95067,0.8681447659
95068,0.4901391574
95069,0.1926662953
95070,0.2860740818
95071,0.3024534908
95072,0.1254288119
95073,0.1130674796
95074,0.2225468335
95075,0.8401360823
95076,0.1726068506
95077,0.4361599346
95078,0.5691560585
95079,0.5733069473
95080,0.1031020150
95081,0.5506940509
95082,0.2763026876
95083,0.2107666689
95084,0.4099774451
95085,0.4920865895
95086,0.8219462013
95087,0.0944854683
95088,0.6910049839
95089,0.0738126653
95090,0.0935672129
95091,0.1388593627
95092,0.8069070370
95093,0.4789496174
95094,0.2276272203
95095,0.8546758306
95096,0.3193825115
95097,0.4814995411
95098,0.2083097852
95099,0.1678958053
95100,0.1499113160
95101,0.1065409430
95102,0.7911257024
95103,0.3604156898
95104,0.7695592731
95105,0.3129936739
95106,0.3273959400
95107,0.3961295268
95108,0.1248351093
95109,0.1372382204
95110,0.4109200138
95111,0.4171461035
95112,0.7457588272
95113,0.2919651557
95114,0.2800251888
95115,0.3041602987
95116,0.1635481194
95117,0.5133222315
95118,0.1627326678
95119,0.2914546115
95120,0.4112697337
95121,0.5865457691
95122,0.6292900207
95123,0.2333183375
95124,0.3587831438
95125,0.3608211954
95126,0.2277301513
95127,0.6601364391
95128,0.0936706412
95129,0.2937457088
95130,0.5992859590
95131,0.2345399878
95132,0.1712022471
95133,0.1774140670
95134,0.1500129550
95135,0.6763438797
95136,0.8587105848
95137,0.7532817452
95138,0.7254921750
95139,0.6139861957
95140,0.1615168193
95141,0.1764160668
95142,0.6140325073
95143,0.2514720602
95144,0.1902889658
95145,0.3694364591
95146,0.5820042365
95147,0.3909757461
95148,0.5188350690
95149,0.0883395159
95150,0.1388300905
95151,0.3372404174
95152,0.1518314702
95153,0.2460948063
95154,0.2575691597
95155,0.1557560188
95156,0.2598466868
95157,0.1575385363
95158,0.2027063495
95159,0.6925260513
95160,0.1889843616
95161,0.3279364757
95162,0.4705482303
95163,0.1198380741
95164,0.1519010526
95165,0.4317371265
95166,0.7139890822
95167,0.2560369541
95168,0.2142194052
95169,0.2796651526
95170,0.1094442118
95171,0.1290255769
95172,0.0915004869
95173,0.1070968316
95174,0.5258283355
95175,0.2684650506
95176,0.1988572542
95177,0.3298780297
95178,0.7195333541
95179,0.1637926489
95180,0.8902474022
95181,0.8050432590
95182,0.1189561222
95183,0.8319477174
95184,0.1419579900
95185,0.1111058509
95186,0.1745745857
95187,0.1188688428
95188,0.1807821237
95189,0.2543806373
95190,0.0781254306
95191,0.4805139577
95192,0.1282666654
95193,0.2142373712
95194,0.7650413593
95195,0.0947662484
95196,0.4868895751
95197,0.6351642651
95198,0.1513045941
95199,0.5835729548
95200,0.7796792765
95201,0.5267022024
95202,0.5899948046
95203,0.5710981653
95204,0.3973112160
95205,0.1854291361
95206,0.5469142320
95207,0.4447194576
95208,0.1108244468
95209,0.1615129718
95210,0.1512588480
95211,0.1224266413
95212,0.1950001154
95213,0.8510389432
95214,0.7004349884
95215,0.2456824010
95216,0.1168895576
95217,0.1887953059
95218,0.3046590311
95219,0.5152987923
95220,0.2043732267
95221,0.2389561112
95222,0.1507094923
95223,0.1318653503
95224,0.2537202837
95225,0.7487569691
95226,0.7712475488
95227,0.5540466357
95228,0.2527463950
95229,0.2147998250
95230,0.1768634162
95231,0.3341100989
95232,0.9119669449
95233,0.2287225880
95234,0.2181805970
95235,0.5804795586
95236,0.2895807792
95237,0.2317500722
95238,0.1773947362
95239,0.2883430303
95240,0.6912859851
95241,0.1780166787
95242,0.3066003698
95243,0.1783542732
95244,0.3251498761
95245,0.1211690290
95246,0.6958239852
95247,0.3838072767
95248,0.1066227459
95249,0.1583971817
95250,0.3054765037
95251,0.6513397552
95252,0.0915832017
95253,0.8883067977
95254,0.2626787690
95255,0.3082435245
95256,0.2000208172
95257,0.2555119087
95258,0.2287434932
95259,0.2672587158
95260,0.5563428613
95261,0.6493866225
95262,0.1857849307
95263,0.3677586367
95264,0.1331212795
95265,0.1790221167
95266,0.0906669933
95267,0.3954214602
95268,0.4332209429
95269,0.4639198399
95270,0.1211440695
95271,0.3475907797
95272,0.6710147989
95273,0.1198275665
95274,0.4738819785
95275,0.5351058526
95276,0.1874051936
95277,0.0999209316
95278,0.0974759364
95279,0.5184891688
95280,0.1870304158
95281,0.2100767550
95282,0.1740282765
95283,0.1451347978
95284,0.9148371913
95285,0.1821005764
95286,0.1912045647
95287,0.0864082118
95288,0.2636156794
95289,0.6990949849
95290,0.1258382372
95291,0.1016837181
95292,0.0920216745
95293,0.8779734384
95294,0.2468950755
95295,0.0772945289
95296,0.1440273822
95297,0.3305591866
95298,0.3023378984
95299,0.6824260986
95300,0.1887918106
95301,0.1331154959
95302,0.1915086409
95303,0.2472076033
95304,0.1105101896
95305,0.3531591828
95306,0.0732221616
95307,0.5201088078
95308,0.1921571275
95309,0.5462086890
95310,0.1249410309
95311,0.1158240998
95312,0.3271526476
95313,0.1802569330
95314,0.1286355218
95315,0.0872806245
95316,0.2203534821
95317,0.2479876800
95318,0.2257678206
95319,0.1239143158
95320,0.1705684406
95321,0.0778739914
95322,0.3319960837
95323,0.3654543033
95324,0.8209838070
95325,0.1328525960
95326,0.5608100076
95327,0.2200123522
95328,0.4052278143
95329,0.2178181139
95330,0.1207368149
95331,0.1687002152
95332,0.2875858114
95333,0.4082731071
95334,0.2183346930
95335,0.1597354630
95336,0.0808550485
95337,0.7453496319
95338,0.1677801338
95339,0.8670089660
95340,0.1056143381
95341,0.1304542208
95342,0.6515123921
95343,0.2634491009
95344,0.1479623256
95345,0.2556030866
95346,0.2129433191
95347,0.8413270371
95348,0.4370597828
95349,0.3870479768
95350,0.2582830428
95351,0.7500223800
95352,0.1036513050
95353,0.8644870568
95354,0.8776467236
95355,0.2711233936
95356,0.1303989056
95357,0.1770232009
95358,0.1821626886
95359,0.4190736584
95360,0.5217992103
95361,0.4406720457
95362,0.8420473049
95363,0.3921463711
95364,0.1671603395
95365,0.1607402313
95366,0.0988756324
95367,0.8280968939
95368,0.2302165432
95369,0.6410569444
95370,0.1969497245
95371,0.1555756747
95372,0.9318283293
95373,0.2748549864
95374,0.1232346652
95375,0.2067212102
95376,0.2150568623
95377,0.2008575709
95378,0.1868399950
95379,0.1241685009
95380,0.2551513374
95381,0.2691812076
95382,0.1363105163
95383,0.2139656845
95384,0.0795371667
95385,0.1271880471
95386,0.1243914030
95387,0.5885055230
95388,0.6122259153
95389,0.1335121506
95390,0.1887989748
95391,0.7430132676
95392,0.4370912058
95393,0.1709443198
95394,0.0996368464
95395,0.0910481748
95396,0.4529417141
95397,0.2882693736
95398,0.1878685770
95399,0.1239074103
95400,0.6961320313
95401,0.3195536582
95402,0.4503118892
95403,0.1518491177
95404,0.2781104016
95405,0.2198857044
95406,0.5055077004
95407,0.0969814694
95408,0.0917727654
95409,0.3245903907
95410,0.2761729965
95411,0.8509666371
95412,0.4151240087
95413,0.5720128043
95414,0.8610752794
95415,0.5124239261
95416,0.4763601450
95417,0.7683872778
95418,0.0829892940
95419,0.2055464624
95420,0.0950613001
95421,0.1424285873
95422,0.1803935922
95423,0.2580862133
95424,0.3644596523
95425,0.1175315034
95426,0.1005005805
95427,0.4270945983
95428,0.3157898519
95429,0.5250725788
95430,0.8842477749
95431,0.3587737282
95432,0.9155175288
95433,0.3525047677
95434,0.1338837236
95435,0.1003208755
95436,0.2196434971
95437,0.3739573375
95438,0.7213713918
95439,0.1224618366
95440,0.7978862110
95441,0.3291875469
95442,0.8012235323
95443,0.1452742796
95444,0.6766500286
95445,0.3758728641
95446,0.3634935649
95447,0.5908918634
95448,0.2486916718
95449,0.3003449779
95450,0.5350423661
95451,0.8493206319
95452,0.8360251618
95453,0.8750799877
95454,0.1707899808
95455,0.3916438911
95456,0.2110739844
95457,0.1615548426
95458,0.7537938566
95459,0.1010767163
95460,0.3901454038
95461,0.1232935344
95462,0.4326350672
95463,0.2491931782
95464,0.6004495481
95465,0.5713789085
95466,0.6598480355
95467,0.3585649852
95468,0.4465463051
95469,0.8898371556
95470,0.3749868569
95471,0.0846989477
95472,0.7197049899
95473,0.1926631896
95474,0.0805687785
95475,0.8884606889
95476,0.3337481474
95477,0.0911698250
95478,0.1241655273
95479,0.3454098876
95480,0.2043867416
95481,0.3247062903
95482,0.3454461228
95483,0.4117732521
95484,0.8192554300
95485,0.4606710948
95486,0.1423687492
95487,0.1779053548
95488,0.1397866431
95489,0.1192220745
95490,0.1677828653
95491,0.7798507300
95492,0.1206118252
95493,0.2512600491
95494,0.1577677615
95495,0.1305285647
95496,0.2042971342
95497,0.3638698879
95498,0.2215879471
95499,0.0949063083
95500,0.4603232395
95501,0.2946243201
95502,0.2092997522
95503,0.6398751184
95504,0.2008647012
95505,0.1983501893
95506,0.3334856183
95507,0.3178580758
95508,0.4769133328
95509,0.1065389563
95510,0.5641163853
95511,0.2829484827
95512,0.5716675863
95513,0.6122609075
95514,0.1043016285
95515,0.1850112057
95516,0.1402575322
95517,0.7797980922
95518,0.6070381724
95519,0.3865825100
95520,0.3175288746
95521,0.0987668746
95522,0.3665512142
95523,0.2084789479
95524,0.1732610580
95525,0.4181952175
95526,0.1800173804
95527,0.5854266589
95528,0.8821714272
95529,0.1322056633
95530,0.1458287263
95531,0.2184104006
95532,0.6595506601
95533,0.0925218718
95534,0.1247868471
95535,0.7554486467
95536,0.1590206707
95537,0.8172874755
95538,0.4589281043
95539,0.3469057581
95540,0.7488344360
95541,0.4243019103
95542,0.2600472029
95543,0.6232616139
95544,0.4070878773
95545,0.5779290352
95546,0.2024808777
95547,0.1509465397
95548,0.8141369639
95549,0.1219499466
95550,0.1726484548
95551,0.4378437492
95552,0.1324271096
95553,0.9081934013
95554,0.1210824649
95555,0.6579454603
95556,0.2024064969
95557,0.0731638323
95558,0.2063231532
95559,0.3131732881
95560,0.1410143184
95561,0.6216488144
95562,0.1556998302
95563,0.0767181443
95564,0.1598643805
95565,0.1218828312
95566,0.1395285471
95567,0.1368403480
95568,0.3295399158
95569,0.2694109915
95570,0.1544255322
95571,0.3676013230
95572,0.1623294431
95573,0.1241282376
95574,0.4265146737
95575,0.1769847807
95576,0.4296611502
95577,0.1192348811
95578,0.5531922029
95579,0.1269301097
95580,0.3575559667
95581,0.4850160594
95582,0.1045955523
95583,0.1301833023
95584,0.1072830875
95585,0.3313130853
95586,0.2355544792
95587,0.4983307370
95588,0.8133395821
95589,0.2740486201
95590,0.8723757929
95591,0.1676078143
95592,0.1933296954
95593,0.1707764598
95594,0.0810045593
95595,0.1170278115
95596,0.3284495439
95597,0.1641698279
95598,0.2368721253
95599,0.3607538730
95600,0.1229560976
95601,0.2060961493
95602,0.2466193993
95603,0.5309162757
95604,0.1344775345
95605,0.7828437892
95606,0.2430822948
95607,0.1429520000
95608,0.0768006657
95609,0.3530657115
95610,0.4847319226
95611,0.1469998138
95612,0.1861451681
95613,0.2939114211
95614,0.3642721766
95615,0.0916490081
95616,0.1828355541
95617,0.6467338366
95618,0.3272830055
95619,0.9039473419
95620,0.1579632188
95621,0.0971511672
95622,0.1383699043
95623,0.2448740289
95624,0.1660087344
95625,0.1229017122
95626,0.1376508732
95627,0.5819636141
95628,0.7869488010
95629,0.6308215837
95630,0.9090674236
95631,0.2727365233
95632,0.1442071091
95633,0.4184261581
95634,0.2520716304
95635,0.3627643777
95636,0.5648907329
95637,0.3709630109
95638,0.5012165838
95639,0.4849288102
95640,0.2511001305
95641,0.3438683219
95642,0.5733158918
95643,0.1926631896
95644,0.1952400899
95645,0.8227181717
95646,0.2030814055
95647,0.2103265721
95648,0.2186842627
95649,0.7412274016
95650,0.4985954287
95651,0.8278090860
95652,0.1236605346
95653,0.3228898990
95654,0.0901336318
95655,0.3754153583
95656,0.1331503145
95657,0.1776290901
95658,0.1570821646
95659,0.0879880399
95660,0.8985512302
95661,0.1373554720
95662,0.2652540074
95663,0.5010618329
95664,0.4230080698
95665,0.1033532248
95666,0.3689953740
95667,0.1030952228
95668,0.1310756280
95669,0.5247392133
95670,0.2240913024
95671,0.8896357147
95672,0.5222434191
95673,0.2994148391
95674,0.0878902822
95675,0.1456496526
95676,0.2072339424
95677,0.1057518787
95678,0.2397268513
95679,0.4527285779
95680,0.8447946431
95681,0.5084568935
95682,0.0730373464
95683,0.4138551198
95684,0.1799575730
95685,0.1631087367
95686,0.5562027108
95687,0.1155748230
95688,0.6975207990
95689,0.2463739090
95690,0.2374923754
95691,0.2596809985
95692,0.1056147287
95693,0.1108988896
95694,0.2284030135
95695,0.1359976627
95696,0.8237462283
95697,0.3260823934
95698,0.1833734613
95699,0.5886785452
95700,0.5763636346
95701,0.3707345564
95702,0.3817904491
95703,0.8145027621
95704,0.3805988340
95705,0.0776311730
95706,0.2598419664
95707,0.7540670936
95708,0.2555931767
95709,0.3026735845
95710,0.5560499639
95711,0.1770738704
95712,0.5005237739
95713,0.0872303607
95714,0.0841799304
95715,0.8588420388
95716,0.1921086362
95717,0.2225557283
95718,0.5474833289
95719,0.0975354844
95720,0.1563536190
95721,0.1598103373
95722,0.1950731250
95723,0.1844480738
95724,0.1422876376
95725,0.8493949404
95726,0.1583680125
95727,0.6640701546
95728,0.8885880147
95729,0.1231824920
95730,0.5603822192
95731,0.5942087929
95732,0.2950519873
95733,0.2036786591
95734,0.5090285515
95735,0.6421720432
95736,0.3782945066
95737,0.1363192078
95738,0.0751334391
95739,0.1609186294
95740,0.1054298254
95741,0.3351157188
95742,0.4267966434
95743,0.3473033697
95744,0.5831189737
95745,0.8988543336
95746,0.2643583801
95747,0.1332299621
95748,0.9270398569
95749,0.0722190170
95750,0.1586581711
95751,0.8113044406
95752,0.1552111477
95753,0.2426826915
95754,0.3676430800
95755,0.2004698224
95756,0.6786346813
95757,0.1428947710
95758,0.1220506169
95759,0.4566293508
95760,0.1128603068
95761,0.1819630343
95762,0.0910433201
95763,0.2970709423
95764,0.2128891984
95765,0.2797688632
95766,0.2923371122
95767,0.5751951193
95768,0.3594830498
95769,0.4095333441
95770,0.0747229252
95771,0.1694748695
95772,0.7435655442
95773,0.2530364829
95774,0.2404328964
95775,0.2061439249
95776,0.3324368093
95777,0.7570772800
95778,0.7489580870
95779,0.1706441059
95780,0.2159530116
95781,0.3770679707
95782,0.2315386341
95783,0.2620402381
95784,0.1775573857
95785,0.1378110453
95786,0.1158939505
95787,0.4916724839
95788,0.1435757163
95789,0.3667146173
95790,0.5348494144
95791,0.1271674743
95792,0.2761628478
95793,0.3176184901
95794,0.2882289732
95795,0.8449416863
95796,0.0932448073
95797,0.2889350592
95798,0.2407749313
95799,0.0803953386
95800,0.1469999570
95801,0.1559994232
95802,0.2062650803
95803,0.1945711291
95804,0.1973147922
95805,0.6496983331
95806,0.1835749395
95807,0.0917498560
95808,0.1720023084
95809,0.1945297396
95810,0.2280744995
95811,0.4051370449
95812,0.8923774266
95813,0.0752399071
95814,0.1535207083
95815,0.2479210096
95816,0.7442167161
95817,0.2752067029
95818,0.2049301295
95819,0.2066191417
95820,0.2241359081
95821,0.5157243718
95822,0.8324248207
95823,0.1085387526
95824,0.0806383688
95825,0.2100519000
95826,0.1028606860
95827,0.3671038112
95828,0.2269283146
95829,0.6398448748
95830,0.0812016227
95831,0.2740732930
95832,0.4396973729
95833,0.1139807118
95834,0.2530756474
95835,0.2384628455
95836,0.6380473697
95837,0.7953874930
95838,0.1048544017
95839,0.1440227317
95840,0.2542152927
95841,0.2886285881
95842,0.1802178724
95843,0.8221651083
95844,0.1303905199
95845,0.3295981473
95846,0.4454668953
95847,0.2139588737
95848,0.2049081488
95849,0.1767660887
95850,0.1566736448
95851,0.1020410865
95852,0.3163394884
95853,0.0996129107
95854,0.7765624928
95855,0.5089865579
95856,0.5567383478
95857,0.6379757544
95858,0.1714648935
95859,0.1983277883
95860,0.5706599036
95861,0.4992959927
95862,0.2278619541
95863,0.1669743019
95864,0.7334375979
95865,0.6163334815
95866,0.1278154626
95867,0.1223419606
95868,0.5566122210
95869,0.3286324855
95870,0.2780828331
95871,0.4415984163
95872,0.2368945019
95873,0.2306725111
95874,0.1521223682
95875,0.2337833502
95876,0.1149401832
95877,0.2875800559
95878,0.4779616696
95879,0.6422290218
95880,0.2942186471
95881,0.6783038032
95882,0.6432499263
95883,0.4673847064
95884,0.1211484547
95885,0.1409743691
95886,0.2962021317
95887,0.7491223453
95888,0.1927999073
95889,0.4531012446
95890,0.0891881396
95891,0.2648556729
95892,0.1343611702
95893,0.1276891110
95894,0.5346196088
95895,0.5575698459
95896,0.4307497987
95897,0.2066452443
95898,0.7769210610
95899,0.5029820365
95900,0.5446742189
95901,0.5127594915
95902,0.1680289811
95903,0.1246618958
95904,0.3063209410
95905,0.5006739703
95906,0.7660813255
95907,0.2192000372
95908,0.2327490425
95909,0.1248565179
95910,0.4943228031
95911,0.7075381949
95912,0.1080726600
95913,0.1986979124
95914,0.3643879482
95915,0.4193898912
95916,0.1398136959
95917,0.3975581235
95918,0.2310931320
95919,0.2347024319
95920,0.4161714303
95921,0.0928602327
95922,0.1809541146
95923,0.6250812632
95924,0.3393809250
95925,0.4934978449
95926,0.6528801253
95927,0.3335448301
95928,0.1091720601
95929,0.3571196759
95930,0.6618510932
95931,0.1353946788
95932,0.1055868278
95933,0.6091750709
95934,0.4401157312
95935,0.3433081317
95936,0.1415568836
95937,0.1295461542
95938,0.1795432835
95939,0.1419363944
95940,0.1998760750
95941,0.2222586046
95942,0.6588415298
95943,0.1623633193
95944,0.3165698422
95945,0.5425710208
95946,0.6920407462
95947,0.1092709970
95948,0.5665216942
95949,0.1535462745
95950,0.8858853992
95951,0.5363358508
95952,0.7364145614
95953,0.1799380550
95954,0.8958630505
95955,0.2152528264
95956,0.1231553062
95957,0.1286268421
95958,0.2735059099
95959,0.2831643460
95960,0.2885242184
95961,0.1524327813
95962,0.1834714606
95963,0.1179500540
95964,0.3315333231
95965,0.8482898986
95966,0.5730063010
95967,0.1922333389
95968,0.7526028089
95969,0.1027628602
95970,0.4433934016
95971,0.3075350494
95972,0.3439871302
95973,0.4599401570
95974,0.2547067672
95975,0.2574145788
95976,0.1869524819
95977,0.8568069307
95978,0.5002627328
95979,0.1414128848
95980,0.7330033890
95981,0.8949830991
95982,0.8062865198
95983,0.2015604461
95984,0.1988542289
95985,0.1498156993
95986,0.2337704380
95987,0.1996745203
95988,0.5444789030
95989,0.7373576676
95990,0.5167344172
95991,0.1637371802
95992,0.3380048695
95993,0.1597663269
95994,0.2387776419
95995,0.7692953197
95996,0.3741469900
95997,0.5338154355
95998,0.0885261401
95999,0.3810733213
96000,0.1030828761
96001,0.7663121264
96002,0.3678811640
96003,0.2408512340
96004,0.1012320742
96005,0.1211318959
96006,0.3564112693
96007,0.6766022639
96008,0.1231715864
96009,0.3142254778
96010,0.0905316724
96011,0.5546510214
96012,0.1577395449
96013,0.2007206484
96014,0.6746970575
96015,0.5608012141
96016,0.5566631529
96017,0.4678406782
96018,0.2791976370
96019,0.4665268612
96020,0.1448823520
96021,0.8948226474
96022,0.8050687499
96023,0.4917297753
96024,0.1723100273
96025,0.2120005312
96026,0.7519640936
96027,0.1148254723
96028,0.5392021491
96029,0.0848789300
96030,0.1826266385
96031,0.3893083879
96032,0.2066194759
96033,0.2468350549
96034,0.3385481653
96035,0.6209241009
96036,0.1342806101
96037,0.1772471197
96038,0.2158792439
96039,0.4000756676
